t,cam1_x,cam1_y,cam1_src,cam2_x,cam2_y,cam2_src
24481,1106.0,829.0,detected,731.0,878.0,detected
24482,1155.0,896.0,detected,720.0,866.0,detected
24483,1192.0,949.0,detected,716.0,866.0,detected
24484,1204.0,952.0,detected,701.0,870.0,detected
24485,1215.0,956.0,detected,698.0,870.0,detected
24486,1219.0,956.0,detected,690.0,874.0,detected
24487,1222.0,952.0,detected,686.0,874.0,detected
24488,1226.0,952.0,detected,679.0,878.0,detected
24489,1234.0,949.0,detected,671.0,881.0,detected
24490,,,none,668.0,881.0,detected
24491,1298.0,322.0,detected,664.0,881.0,detected
24492,1286.0,319.0,detected,658.0,883.0,inpaint
24493,1271.0,311.0,detected,652.0,885.0,detected
24494,1264.0,311.0,detected,649.0,889.0,detected
24495,1249.0,308.0,detected,645.0,889.0,detected
24496,1238.0,304.0,detected,641.0,889.0,detected
24497,1230.0,304.0,detected,638.0,889.0,detected
24498,1219.0,300.0,detected,634.0,892.0,detected
24499,1208.0,296.0,detected,630.0,894.0,inpaint
24500,1196.0,292.0,detected,626.0,896.0,detected
24501,,,none,622.0,896.0,detected
24502,1286.0,930.0,detected,619.0,896.0,detected
24503,1286.0,930.0,detected,615.0,896.0,detected
24504,1290.0,926.0,detected,611.0,896.0,detected
24505,1294.0,926.0,detected,611.0,900.0,detected
24506,1294.0,926.0,detected,608.0,900.0,detected
24507,1298.0,926.0,detected,604.0,900.0,detected
24508,1301.0,922.0,detected,604.0,900.0,detected
24509,1301.0,922.0,detected,604.0,900.0,detected
24510,1301.0,926.0,detected,600.0,900.0,detected
24511,1301.0,922.0,detected,596.0,900.0,detected
24512,1301.0,922.0,detected,596.0,900.0,detected
24513,1301.0,922.0,detected,592.0,904.0,detected
24514,1305.0,922.0,detected,592.0,904.0,detected
24515,1309.0,922.0,detected,592.0,904.0,detected
24516,1309.0,922.0,detected,589.0,904.0,detected
24517,1312.0,922.0,detected,589.0,904.0,detected
24518,1312.0,922.0,detected,589.0,904.0,detected
24519,,,none,,,none
24520,,,none,,,none
24521,,,none,,,none
24522,,,none,,,none
24523,,,none,,,none
24524,,,none,,,none
24525,,,none,,,none
24526,,,none,,,none
24527,,,none,,,none
24528,,,none,,,none
24529,,,none,,,none
24530,,,none,,,none
24531,,,none,,,none
24532,,,none,,,none
24533,,,none,,,none
24534,,,none,,,none
24535,,,none,,,none
24536,,,none,,,none
24537,,,none,,,none
24538,,,none,,,none
24539,,,none,,,none
24540,1286.0,878.0,detected,,,none
24541,1245.0,851.0,detected,,,none
24542,1204.0,832.0,detected,,,none
24543,1166.5,811.5,inpaint,,,none
24544,1129.0,791.0,detected,,,none
24545,1095.0,776.0,detected,,,none
24546,1069.0,758.0,detected,,,none
24547,1039.0,746.0,detected,,,none
24548,1016.0,731.0,detected,,,none
24549,994.0,720.0,detected,,,none
24550,971.0,709.0,detected,,,none
24551,956.0,701.0,detected,,,none
24552,934.0,690.0,detected,,,none
24553,911.0,679.0,detected,,,none
24554,896.0,668.0,detected,,,none
24555,878.0,660.0,detected,,,none
24556,862.0,649.0,detected,,,none
24557,848.0,641.0,detected,,,none
24558,832.0,634.0,detected,,,none
24559,818.0,630.0,detected,,,none
24560,806.0,619.0,detected,,,none
24561,788.0,615.0,detected,,,none
24562,784.0,608.0,detected,,,none
24563,784.0,608.0,detected,,,none
24564,780.0,608.0,detected,,,none
24565,780.0,608.0,detected,,,none
24566,776.0,611.0,detected,,,none
24567,772.0,608.0,detected,,,none
24568,,,none,,,none
24569,,,none,,,none
24570,,,none,,,none
24571,,,none,,,none
24572,,,none,,,none
24573,,,none,,,none
24574,,,none,,,none
24575,,,none,,,none
24576,,,none,,,none
24577,,,none,,,none
24578,,,none,,,none
24579,,,none,,,none
24580,,,none,,,none
24581,,,none,,,none
24582,,,none,,,none
24583,,,none,,,none
24584,,,none,,,none
24585,,,none,,,none
24586,,,none,,,none
24587,,,none,,,none
24588,,,none,,,none
24589,,,none,,,none
24590,,,none,,,none
24591,,,none,,,none
24592,,,none,,,none
24593,,,none,,,none
24594,,,none,,,none
24595,,,none,,,none
24596,,,none,,,none
24597,,,none,,,none
24598,,,none,,,none
24599,,,none,,,none
24600,,,none,,,none
24601,,,none,,,none
24602,,,none,,,none
24603,,,none,,,none
24604,,,none,,,none
24605,,,none,,,none
24606,,,none,,,none
24607,,,none,,,none
24608,,,none,,,none
24609,,,none,,,none
24610,,,none,,,none
24611,,,none,,,none
24612,,,none,,,none
24613,,,none,,,none
24614,,,none,,,none
24615,,,none,,,none
24616,,,none,,,none
24617,,,none,,,none
24618,,,none,,,none
24619,,,none,,,none
24620,,,none,,,none
24621,,,none,,,none
24622,,,none,,,none
24623,,,none,,,none
24624,,,none,,,none
24625,,,none,,,none
24626,,,none,,,none
24627,,,none,,,none
24628,806.0,476.0,detected,,,none
24629,806.0,488.0,detected,,,none
24630,806.0,506.0,detected,,,none
24631,799.0,529.0,detected,,,none
24632,795.0,551.0,detected,,,none
24633,795.0,581.0,detected,,,none
24634,791.0,604.0,detected,,,none
24635,791.0,581.0,detected,,,none
24636,788.0,562.0,detected,,,none
24637,784.0,548.0,detected,,,none
24638,784.0,540.0,detected,,,none
24639,780.0,529.0,detected,,,none
24640,776.0,518.0,detected,,,none
24641,776.0,514.0,detected,,,none
24642,,,none,,,none
24643,1102.0,259.0,detected,,,none
24644,1091.0,255.0,detected,,,none
24645,,,none,,,none
24646,,,none,,,none
24647,,,none,1174.0,998.0,detected
24648,844.0,510.0,detected,1106.0,896.0,detected
24649,859.0,514.0,detected,1042.0,810.0,detected
24650,889.0,518.0,detected,986.0,742.0,detected
24651,911.0,529.0,detected,941.0,686.0,detected
24652,941.0,544.0,detected,904.0,645.0,detected
24653,971.0,566.0,detected,870.0,615.0,detected
24654,1009.0,592.0,detected,840.0,592.0,detected
24655,1046.0,630.0,detected,814.0,570.0,detected
24656,1088.0,671.0,detected,791.0,559.0,detected
24657,1136.0,724.0,detected,769.0,551.0,detected
24658,1185.0,788.0,detected,750.0,548.0,detected
24659,,,none,735.0,548.0,detected
24660,,,none,724.0,551.0,detected
24661,,,none,709.0,559.0,detected
24662,,,none,698.0,566.0,detected
24663,,,none,690.0,578.0,detected
24664,,,none,679.0,589.0,detected
24665,,,none,671.0,600.0,detected
24666,,,none,664.0,566.0,detected
24667,,,none,660.0,544.0,detected
24668,,,none,652.0,518.0,detected
24669,,,none,649.0,499.0,detected
24670,,,none,638.0,484.0,detected
24671,,,none,638.0,469.0,detected
24672,,,none,636.0,435.0,inpaint
24673,,,none,634.0,401.0,detected
24674,,,none,638.0,401.0,detected
24675,,,none,641.0,375.0,detected
24676,,,none,649.0,349.0,detected
24677,,,none,649.0,319.0,detected
24678,,,none,656.0,292.0,detected
24679,,,none,664.0,266.0,detected
24680,,,none,671.0,244.0,detected
24681,,,none,679.0,221.0,detected
24682,,,none,686.0,199.0,detected
24683,,,none,701.0,176.0,detected
24684,1410.0,296.0,detected,709.0,158.0,detected
24685,1346.0,248.0,detected,720.0,139.0,detected
24686,1294.0,206.0,detected,731.0,131.0,detected
24687,1249.0,176.0,detected,746.0,116.0,detected
24688,1204.0,150.0,detected,761.0,109.0,detected
24689,1166.0,135.0,detected,776.0,109.0,detected
24690,1132.0,128.0,detected,791.0,109.0,detected
24691,1099.0,124.0,detected,810.0,112.0,detected
24692,1069.0,124.0,detected,829.0,120.0,detected
24693,1039.0,131.0,detected,855.0,135.0,detected
24694,1020.0,135.0,detected,878.0,158.0,detected
24695,994.0,146.0,detected,908.0,188.0,detected
24696,971.0,161.0,detected,938.0,225.0,detected
24697,956.0,180.0,detected,975.0,274.0,detected
24698,938.0,199.0,detected,1012.0,338.0,detected
24699,919.0,218.0,detected,1058.0,412.0,detected
24700,904.0,240.0,detected,1114.0,506.0,detected
24701,889.0,262.0,detected,,,none
24702,874.0,285.0,detected,,,none
24703,859.0,311.0,detected,,,none
24704,848.0,345.0,detected,,,none
24705,836.0,371.0,detected,,,none
24706,829.0,401.0,detected,,,none
24707,814.0,431.0,detected,,,none
24708,806.0,465.0,detected,,,none
24709,799.0,495.0,detected,,,none
24710,788.0,529.0,detected,,,none
24711,780.0,562.0,detected,,,none
24712,772.0,574.0,detected,,,none
24713,769.0,544.0,detected,,,none
24714,769.0,514.0,detected,,,none
24715,765.0,484.0,detected,,,none
24716,761.0,461.0,detected,,,none
24717,761.0,439.0,detected,,,none
24718,758.0,416.0,detected,,,none
24719,754.0,401.0,detected,,,none
24720,750.0,386.0,detected,,,none
24721,750.0,379.0,detected,,,none
24722,746.0,371.0,detected,,,none
24723,742.5,363.5,inpaint,,,none
24724,739.0,356.0,detected,,,none
24725,739.0,356.0,detected,,,none
24726,739.0,356.0,detected,,,none
24727,739.0,356.0,detected,,,none
24728,735.0,356.0,detected,,,none
24729,729.5,363.5,inpaint,,,none
24730,724.0,371.0,detected,,,none
24731,724.0,375.0,detected,,,none
24732,716.0,390.0,detected,,,none
24733,720.0,401.0,detected,,,none
24734,716.0,416.0,detected,,,none
24735,712.0,439.0,detected,,,none
24736,709.0,442.0,detected,,,none
24737,716.0,435.0,detected,,,none
24738,716.0,428.0,detected,,,none
24739,720.0,416.0,detected,,,none
24740,720.0,412.0,detected,,,none
24741,724.0,412.0,detected,1406.0,742.0,detected
24742,724.0,416.0,detected,1346.0,671.0,detected
24743,728.0,416.0,detected,1282.0,611.0,detected
24744,731.0,428.0,detected,1234.0,559.0,detected
24745,739.0,439.0,detected,1192.0,529.0,detected
24746,746.0,458.0,detected,1159.0,506.0,detected
24747,750.0,484.0,detected,1125.0,488.0,detected
24748,758.0,514.0,detected,1095.0,476.0,detected
24749,765.0,555.0,detected,1069.0,469.0,detected
24750,772.0,608.0,detected,1046.0,465.0,detected
24751,784.0,671.0,detected,1027.5,468.5,inpaint
24752,799.0,746.0,detected,1009.0,472.0,detected
24753,819.5,748.0,inpaint,1001.0,465.0,detected
24754,840.0,750.0,detected,994.0,461.0,detected
24755,866.0,664.0,detected,979.0,469.0,detected
24756,889.0,600.0,detected,968.0,469.0,detected
24757,908.0,544.0,detected,954.5,484.0,inpaint
24758,926.0,502.0,detected,941.0,499.0,detected
24759,945.0,469.0,detected,922.0,525.0,detected
24760,960.0,442.0,detected,904.0,555.0,detected
24761,971.0,424.0,detected,878.0,600.0,detected
24762,986.0,409.0,detected,848.0,656.0,detected
24763,998.0,401.0,detected,814.0,731.0,detected
24764,1009.0,394.0,detected,776.0,825.0,detected
24765,1024.0,394.0,detected,728.0,941.0,detected
24766,1031.0,398.0,detected,,,none
24767,1035.0,405.0,detected,,,none
24768,1046.0,405.0,detected,,,none
24769,1054.0,416.0,detected,,,none
24770,1061.0,431.0,detected,,,none
24771,1069.0,446.0,detected,,,none
24772,1076.0,458.0,detected,,,none
24773,1076.0,476.0,detected,,,none
24774,1084.0,491.0,detected,,,none
24775,1095.0,514.0,detected,,,none
24776,1099.0,536.0,detected,,,none
24777,1099.0,514.0,detected,,,none
24778,1102.0,544.0,detected,,,none
24779,1102.0,536.0,detected,,,none
24780,1110.0,536.0,detected,,,none
24781,1106.0,544.0,detected,,,none
24782,1110.0,544.0,detected,,,none
24783,1114.0,548.0,detected,,,none
24784,1114.0,555.0,detected,,,none
24785,1121.0,566.0,detected,,,none
24786,1125.0,578.0,detected,,,none
24787,1125.0,570.0,detected,,,none
24788,1125.0,551.0,detected,,,none
24789,1125.0,529.0,detected,,,none
24790,1125.0,518.0,detected,,,none
24791,1125.0,506.0,detected,,,none
24792,1125.0,499.0,detected,,,none
24793,1121.0,491.0,detected,,,none
24794,1121.0,484.0,detected,,,none
24795,1121.0,484.0,detected,,,none
24796,1121.0,484.0,detected,,,none
24797,1121.0,491.0,detected,,,none
24798,1121.0,499.0,detected,,,none
24799,1121.0,502.0,detected,,,none
24800,1121.0,506.0,detected,,,none
24801,1121.0,510.0,detected,,,none
24802,1125.0,514.0,detected,,,none
24803,1129.0,521.0,detected,,,none
24804,,,none,,,none
24805,,,none,,,none
24806,,,none,,,none
24807,,,none,,,none
24808,,,none,,,none
24809,,,none,,,none
24810,,,none,,,none
24811,,,none,,,none
24812,,,none,,,none
24813,,,none,,,none
24814,,,none,,,none
24815,,,none,,,none
24816,,,none,,,none
24817,,,none,,,none
24818,1084.0,518.0,detected,,,none
24819,1076.0,548.0,detected,,,none
24820,1065.0,578.0,detected,,,none
24821,1054.0,611.0,detected,,,none
24822,1050.0,611.0,detected,,,none
24823,1050.0,589.0,detected,,,none
24824,1046.0,566.0,detected,,,none
24825,1046.0,544.0,detected,,,none
24826,1042.0,529.0,detected,,,none
24827,1042.0,514.0,detected,,,none
24828,1039.0,499.0,detected,,,none
24829,1039.0,491.0,detected,,,none
24830,1039.0,484.0,detected,,,none
24831,1031.0,476.0,detected,,,none
24832,1031.0,476.0,detected,,,none
24833,1028.0,476.0,detected,,,none
24834,1028.0,476.0,detected,,,none
24835,1024.0,491.0,detected,,,none
24836,1024.0,499.0,detected,,,none
24837,1024.0,506.0,detected,,,none
24838,,,none,,,none
24839,,,none,,,none
24840,,,none,,,none
24841,,,none,,,none
24842,,,none,,,none
24843,,,none,,,none
24844,,,none,,,none
24845,,,none,,,none
24846,,,none,,,none
24847,,,none,,,none
24848,,,none,,,none
24849,,,none,,,none
24850,,,none,,,none
24851,,,none,,,none
24852,,,none,,,none
24853,,,none,,,none
24854,,,none,,,none
24855,,,none,,,none
24856,,,none,,,none
24857,,,none,,,none
24858,,,none,,,none
24859,,,none,,,none
24860,,,none,,,none
24861,,,none,,,none
24862,,,none,,,none
24863,,,none,,,none
24864,,,none,,,none
24865,,,none,,,none
24866,,,none,,,none
24867,,,none,,,none
24868,,,none,,,none
24869,,,none,,,none
24870,,,none,,,none
24871,,,none,,,none
24872,,,none,,,none
24873,,,none,,,none
24874,,,none,,,none
24875,,,none,,,none
24876,,,none,,,none
24877,,,none,,,none
24878,,,none,,,none
24879,,,none,,,none
24880,,,none,,,none
24881,,,none,,,none
24882,,,none,,,none
24883,,,none,,,none
24884,,,none,,,none
24885,,,none,,,none
24886,,,none,,,none
24887,,,none,,,none
24888,,,none,,,none
24889,,,none,,,none
24890,,,none,,,none
24891,,,none,,,none
24892,,,none,,,none
24893,,,none,,,none
24894,,,none,,,none
24895,,,none,,,none
24896,,,none,,,none
24897,,,none,,,none
24898,,,none,,,none
24899,,,none,,,none
24900,,,none,,,none
24901,,,none,,,none
24902,,,none,,,none
24903,,,none,,,none
24904,,,none,,,none
24905,,,none,,,none
24906,1061.0,454.0,detected,,,none
24907,1061.0,469.0,detected,,,none
24908,1061.0,484.0,detected,,,none
24909,1058.0,506.0,detected,,,none
24910,1054.0,529.0,detected,,,none
24911,1054.0,551.0,detected,,,none
24912,1054.0,581.0,detected,,,none
24913,1054.0,604.0,detected,,,none
24914,1050.0,581.0,detected,,,none
24915,1054.0,562.0,detected,,,none
24916,1050.0,544.0,detected,,,none
24917,1050.0,532.0,detected,,,none
24918,1050.0,525.0,detected,,,none
24919,1050.0,514.0,detected,,,none
24920,1050.0,514.0,detected,,,none
24921,1046.0,510.0,detected,,,none
24922,1044.0,508.0,inpaint,,,none
24923,1042.0,506.0,detected,,,none
24924,1024.0,499.0,detected,,,none
24925,1009.0,495.0,detected,,,none
24926,986.0,491.0,detected,956.0,934.0,detected
24927,964.0,488.0,detected,998.0,836.0,detected
24928,938.0,491.0,detected,1035.0,758.0,detected
24929,911.0,499.0,detected,1069.0,698.0,detected
24930,881.0,510.0,detected,1095.0,649.0,detected
24931,851.0,525.0,detected,1118.0,615.0,detected
24932,814.0,548.0,detected,1140.0,589.0,detected
24933,776.0,574.0,detected,1159.0,566.0,detected
24934,739.0,608.0,detected,1174.0,551.0,detected
24935,690.0,652.0,detected,1189.0,540.0,detected
24936,638.0,705.0,detected,1204.0,536.0,detected
24937,581.0,769.0,detected,1211.0,532.0,detected
24938,521.0,844.0,detected,1226.0,540.0,detected
24939,461.0,934.0,detected,1234.0,548.0,detected
24940,394.0,1035.0,detected,1241.0,555.0,detected
24941,,,none,1249.0,562.0,detected
24942,,,none,1256.0,574.0,detected
24943,,,none,1264.0,589.0,detected
24944,,,none,1268.0,589.0,detected
24945,,,none,1271.0,555.0,detected
24946,,,none,1271.0,529.0,detected
24947,,,none,1279.0,506.0,detected
24948,,,none,1279.0,484.0,detected
24949,,,none,1286.0,469.0,detected
24950,,,none,1279.0,458.0,detected
24951,,,none,1286.0,442.0,detected
24952,,,none,1282.0,424.0,detected
24953,,,none,1286.0,382.0,detected
24954,,,none,1294.0,349.0,detected
24955,,,none,1286.0,311.0,detected
24956,,,none,1286.0,278.0,detected
24957,,,none,1286.0,244.0,detected
24958,,,none,1286.0,206.0,detected
24959,,,none,1286.0,176.0,detected
24960,,,none,1286.0,146.0,detected
24961,,,none,1286.0,116.0,detected
24962,,,none,1286.0,90.0,detected
24963,,,none,1286.0,64.0,detected
24964,,,none,1279.0,41.0,detected
24965,,,none,1279.0,19.0,detected
24966,,,none,,,none
24967,,,none,870.0,94.0,detected
24968,,,none,870.0,94.0,detected
24969,,,none,870.0,94.0,detected
24970,,,none,870.0,94.0,detected
24971,,,none,866.0,94.0,detected
24972,,,none,866.0,98.0,detected
24973,,,none,866.0,101.0,detected
24974,,,none,866.0,101.0,detected
24975,,,none,866.0,101.0,detected
24976,656.0,8.0,detected,866.0,101.0,detected
24977,679.0,15.0,detected,866.0,101.0,detected
24978,694.0,38.0,detected,866.0,101.0,detected
24979,709.0,60.0,detected,862.0,101.0,detected
24980,724.0,86.0,detected,862.0,105.0,detected
24981,739.0,112.0,detected,,,none
24982,754.0,142.0,detected,,,none
24983,769.0,172.0,detected,,,none
24984,780.0,206.0,detected,,,none
24985,791.0,240.0,detected,,,none
24986,799.0,278.0,detected,,,none
24987,814.0,311.0,detected,,,none
24988,821.0,349.0,detected,,,none
24989,829.0,390.0,detected,,,none
24990,821.0,375.0,detected,,,none
24991,814.0,356.0,detected,,,none
24992,802.0,341.0,detected,1219.0,465.0,detected
24993,788.0,334.0,detected,1208.0,412.0,detected
24994,772.0,319.0,detected,1196.0,371.0,detected
24995,761.0,315.0,detected,1189.0,338.0,detected
24996,746.0,315.0,detected,1181.0,315.0,detected
24997,731.0,319.0,detected,1174.0,300.0,detected
24998,712.0,326.0,detected,1166.0,289.0,detected
24999,694.0,341.0,detected,1162.5,285.0,inpaint
25000,671.0,360.0,detected,1159.0,281.0,detected
25001,649.0,386.0,detected,1155.0,285.0,detected
25002,622.0,420.0,detected,1151.0,292.0,detected
25003,592.0,465.0,detected,1144.0,308.0,detected
25004,559.0,525.0,detected,1144.0,319.0,detected
25005,521.0,600.0,detected,1144.0,334.0,detected
25006,484.0,694.0,detected,1136.0,349.0,detected
25007,442.0,795.0,detected,1136.0,368.0,detected
25008,,,none,1136.0,386.0,detected
25009,,,none,1129.0,409.0,detected
25010,,,none,1129.0,431.0,detected
25011,,,none,1129.0,454.0,detected
25012,,,none,1125.0,480.0,detected
25013,,,none,1125.0,506.0,detected
25014,,,none,1125.0,529.0,detected
25015,,,none,1121.0,521.0,detected
25016,,,none,1121.0,484.0,detected
25017,,,none,1118.0,454.0,detected
25018,,,none,1114.0,428.0,detected
25019,,,none,1114.0,409.0,detected
25020,,,none,1118.0,386.0,detected
25021,,,none,1121.0,375.0,detected
25022,,,none,1121.0,364.0,detected
25023,,,none,1125.0,356.0,detected
25024,,,none,1129.0,349.0,detected
25025,,,none,1129.0,341.0,detected
25026,,,none,1132.0,341.0,detected
25027,,,none,1132.0,341.0,detected
25028,,,none,1132.0,341.0,detected
25029,,,none,1129.0,349.0,detected
25030,,,none,1136.0,360.0,detected
25031,,,none,1136.0,364.0,detected
25032,,,none,1140.0,382.0,detected
25033,,,none,1144.0,394.0,detected
25034,,,none,1144.0,412.0,detected
25035,,,none,1144.0,420.0,detected
25036,,,none,1140.0,416.0,detected
25037,,,none,1136.0,382.0,detected
25038,,,none,1121.0,352.0,detected
25039,,,none,1114.0,326.0,detected
25040,,,none,1099.0,296.0,detected
25041,,,none,1091.0,270.0,detected
25042,,,none,1076.0,248.0,detected
25043,,,none,1061.0,225.0,detected
25044,,,none,1046.0,206.0,detected
25045,690.0,401.0,detected,1031.0,188.0,detected
25046,735.0,341.0,detected,1016.0,172.0,detected
25047,780.0,292.0,detected,1001.0,161.0,detected
25048,821.0,251.0,detected,982.0,150.0,detected
25049,859.0,221.0,detected,964.0,142.0,detected
